N,P,K,temperature,humidity,ph,rainfall,crop,region,season,soil_texture,historical_yield,market_price,estimated_profit,moisture,moisture_category,season_encoded
87.8088393426109,55.52669114019068,38.30424889443689,22.483975395779165,82.00543465743954,7.0491587435804055,228.821800678566,rice,Tamil Nadu,Monsoon,Loamy,4.277384535522436,1966.8963038895783,87998.77849646236,81.45518973829564,High,2
60.0,55.0,44.0,23.00445915,82.3207629,7.840207144,263.9642476,rice,Tamil Nadu,Monsoon,Sandy,2.110961256499794,3995.50320482426,84343.52465604774,82.3207629,High,2
64.45039113083567,56.58288981588491,46.46547543193396,21.457819105776625,79.6198248644632,7.884419388186744,270.65144835284195,rice,Tamil Nadu,Monsoon,Sandy,3.086664607404655,4243.255201020667,87116.19231764183,84.49682504659397,High,2
64.07000599201683,50.82403062143054,48.558154029763855,20.44346409280044,82.68030128405215,7.3763204934362125,277.36867273710226,rice,Tamil Nadu,Monsoon,Sandy,2.1062140393767375,4206.3600370184195,81213.4350610281,90.61076494861055,High,2
60.78754661120011,54.59695749805487,41.55954708696245,27.157735709366875,82.99616071630648,7.942577229300961,275.7657525997011,rice,Tamil Nadu,Monsoon,Sandy,1.7610671827980409,3825.1585317535114,91951.97455876973,82.11388087027085,High,2
61.279404188641635,49.88788854439555,42.06842014356859,21.8247013621662,87.41639266311759,7.722764395453967,241.2087638851302,rice,Tamil Nadu,Monsoon,Sandy,2.709437826565896,4024.7017321729145,84368.13438176285,73.73912875023741,High,2
49.07281374781101,61.670414861825975,50.68221854367229,24.142079129478578,80.0870018001332,7.557918100378809,243.91850892044968,rice,Tamil Nadu,Monsoon,Sandy,2.076720848605935,3886.5558305959094,85473.46019733447,86.26931714273377,High,2
74.0,35.0,40.0,26.49109635,80.15836264,6.980400905,242.8640342,rice,Tamil Nadu,Monsoon,Loamy,4.938720714847521,4548.956461525546,224660.2550747569,80.15836264,High,2
76.51524761500734,28.54963076517576,41.56794149724761,25.18015539767896,80.0541565199248,7.018332705877848,260.9985099848097,rice,Tamil Nadu,Monsoon,Loamy,5.453507182441307,4417.894500625229,229082.7178297362,86.46968632586878,High,2
78.62430281808814,27.292156886330176,37.26224064201348,29.25689433173245,84.51353165727657,6.7902796148585045,265.5524796909022,rice,Tamil Nadu,Monsoon,Loamy,4.611391259389106,4599.941784673557,220229.6286181471,78.80035403742933,High,2
76.14942996143571,35.407786777684755,36.37679051584069,24.434770099722265,78.84624820577312,6.645977517818198,263.5163848679131,rice,Tamil Nadu,Monsoon,Loamy,5.333803011848765,4714.146622612068,229042.53829460926,74.55409840643807,High,2
69.61300287423163,23.512396809657723,42.215327673022365,29.633344153641257,75.61292486663261,6.9061868182975354,232.35441269281614,rice,Tamil Nadu,Monsoon,Loamy,4.331371269148705,4540.730875188398,221331.69673292083,73.97064638470036,High,2
69.97377481212807,34.17632831673143,38.124490337803884,30.654036528766657,79.14794260578924,6.688505528911065,247.94971456925177,rice,Tamil Nadu,Monsoon,Loamy,5.294911128654537,4125.997515125802,226278.5607728038,79.20761863083735,High,2
78.0,42.0,42.0,20.13017482,81.60487287,7.628472891,262.7173405,rice,Tamil Nadu,Monsoon,Sandy,2.633345077860199,2484.409161307612,65423.06636320184,81.60487287,High,2
85.12515981150374,42.097031992094855,44.10392291162995,16.30201186968769,82.70961779456498,7.872123457348756,313.475975039656,rice,Tamil Nadu,Monsoon,Sandy,3.194511266589252,2394.770918024392,67026.21020098183,76.26723494331931,High,2
74.1389678125139,40.587822953336904,39.370018390355014,21.002575506494853,83.98863631561825,7.6754625725283105,267.298785884104,rice,Tamil Nadu,Monsoon,Sandy,2.8274085800125373,2864.097376152905,65200.17634576613,79.35036810696505,High,2
78.5659609652243,35.82101491223551,46.6039350829364,19.657583409129302,81.02572645467396,8.035780237908513,256.1035534021582,rice,Tamil Nadu,Monsoon,Sandy,2.9520054765970545,2451.206520030277,64055.85278510671,80.82209229531102,High,2
76.08407921970893,41.92521654018447,44.326164975102685,21.112077762448884,81.8709903119035,7.41006498939767,272.2583897665982,rice,Tamil Nadu,Monsoon,Sandy,3.1012985866328804,2296.0983924702577,71891.35193786773,74.53786672182001,High,2
80.41563714956546,35.517679100932924,33.95695215302292,19.875412582226033,78.77540469777841,7.568403467894517,248.83408987129764,rice,Tamil Nadu,Monsoon,Sandy,2.2930502372136004,2542.8182784015175,74823.28270011171,83.18711672841474,High,2
69.0,37.0,42.0,23.05804872,83.37011772,7.073453503,251.0549998,rice,Tamil Nadu,Monsoon,Loamy,2.7771039992197792,4982.802376377158,138377.60406758825,83.37011772,High,2
65.02492732087158,40.2982066687357,41.99910537645399,21.932132569404416,85.25619945668954,6.491130498145514,256.810964445808,rice,Tamil Nadu,Monsoon,Loamy,2.02203003110837,4777.150505003674,133911.9379364048,76.67563711981173,High,2
66.21710073718982,34.51547808128253,41.13311838186637,19.039566581189295,84.42064558508508,7.168421829309249,277.0529484849444,rice,Tamil Nadu,Monsoon,Loamy,2.2353827626677036,4712.412268715507,136329.52932814154,82.31383246635228,High,2
71.8016679608901,43.89149468881248,44.674731809096514,23.687670781462366,88.19270878372959,7.332993856905452,244.0726125597268,rice,Tamil Nadu,Monsoon,Loamy,3.0781625758790834,4608.287941189441,141853.4043844968,79.27008508462389,High,2
70.09576103833832,43.07938521050086,41.28789500211805,24.12623755889502,84.72817785904185,7.129513405121717,266.56510062485074,rice,Tamil Nadu,Monsoon,Loamy,2.5036184060899864,5001.309033300746,139371.68760412876,86.95141339925955,High,2
72.70151207480376,42.08538756984803,30.9522359409794,24.307875333742782,84.70665471162326,6.940588399693296,247.47006502522797,rice,Tamil Nadu,Monsoon,Loamy,2.4753957829748763,4926.075201704352,142809.32179463032,87.79550708235037,High,2
69.0,55.0,38.0,22.70883798,82.63941394,5.70080568,271.3248604,rice,Tamil Nadu,Monsoon,Loamy,4.455289020664065,4586.991540436422,204363.73047985337,82.63941394,High,2
72.1982536926829,49.87929933967253,42.25835865512712,21.109574599391262,80.12788424636807,4.945327205158393,290.91086405571536,rice,Tamil Nadu,Monsoon,Loamy,4.655664937230979,4628.986340774327,198153.53577392575,85.90013014525516,High,2
70.43587858803653,55.13842279502233,43.75909760680825,24.096488477167608,82.15062947961945,5.046105046447016,244.4419805085536,rice,Tamil Nadu,Monsoon,Loamy,3.8269038650327505,4308.281550965464,205406.4428141494,81.58404146154028,High,2
77.85749990031951,53.876838295800425,38.52411571805467,22.511997770349186,84.43400681591686,6.086888950742033,250.97353478148244,rice,Tamil Nadu,Monsoon,Loamy,4.468041904840186,4969.261016547759,213947.49955279907,81.83192101285583,High,2
66.04238596960855,51.53921010950352,41.492025650263535,25.74529074517258,81.92739631251798,5.859236626460573,263.966266043466,rice,Tamil Nadu,Monsoon,Loamy,4.016290904514437,4783.342300514249,196716.07986499876,75.92778376407549,High,2
64.23349485573524,60.789850417532435,47.44557986598343,23.00061197182164,84.87448478102762,5.920725861442252,260.9223023066327,rice,Tamil Nadu,Monsoon,Loamy,5.5290536370505885,4896.898911424516,212304.216695779,83.54493968615452,High,2
94.0,53.0,40.0,20.27774362,82.89408619,5.718627177999999,241.9741949,rice,Tamil Nadu,Monsoon,Loamy,5.5799746833651,4159.824519809087,232117.1550777609,82.89408619,High,2
88.54428059778398,44.85244969651771,39.97702774032939,21.352764626645126,88.06292014458558,5.658131459451968,295.3462248541249,rice,Tamil Nadu,Monsoon,Loamy,6.108385763354148,4049.0113774922143,229081.815970524,78.65189011973574,High,2
97.7844506104818,51.10597748571935,36.89180271843682,22.520615603131564,85.6098311557313,5.998420322520328,259.2620049001533,rice,Tamil Nadu,Monsoon,Loamy,5.914167741587786,3904.442166895884,245247.73594136696,81.72181626925844,High,2
103.52083217607566,54.472584723092,44.56210949184634,21.093455238025243,82.15263821373547,5.21083601672637,285.0538867228545,rice,Tamil Nadu,Monsoon,Loamy,6.068263827932925,4445.6604594682985,237051.1519210507,79.90720433556966,High,2
91.88101745844469,52.33729424033692,44.640439123525,21.044199617987353,83.05274085813926,5.437728221144121,257.15249879075503,rice,Tamil Nadu,Monsoon,Loamy,5.917881065277511,3919.1199577621765,239856.7040592823,91.57170541931681,High,2
89.58893135085923,52.47759626061816,38.163858049369445,21.098727539361146,78.73261733525057,5.624999771637716,238.81966057557705,rice,Tamil Nadu,Monsoon,Loamy,5.6178016742340455,4169.317037333286,244128.59373728477,78.6235127034591,High,2
89.0,54.0,38.0,24.51588066,83.53521629999999,6.685346424,230.4462359,rice,Tamil Nadu,Monsoon,Loamy,3.561038681559099,4343.857362003617,154686.44093270146,83.53521629999999,High,2
83.40626211896752,53.95316143413147,38.40400288864047,23.68066202209354,80.60459057937575,6.735402665025395,248.43312449058757,rice,Tamil Nadu,Monsoon,Loamy,2.304098048677708,4355.396899462952,152955.5035794614,79.55263729390005,High,2
89.86087322878711,62.48066201952753,38.1377446110636,25.2706651981325,86.15983841375737,6.739614928304691,218.0082363834146,rice,Tamil Nadu,Monsoon,Loamy,3.58929429509644,4581.59006709476,156384.68975488743,88.58976152832622,High,2
88.2920199575768,52.829571705407595,35.747528298631025,24.525413649329526,80.8955372493023,6.652001948218032,224.04343982164522,rice,Tamil Nadu,Monsoon,Loamy,3.500366658807097,4208.031530337168,153274.7482704756,89.0635362015833,High,2
91.55939189846742,55.715719028845996,38.884029849464255,26.159643833809575,85.12620341516866,6.471498762676211,240.01921983429614,rice,Tamil Nadu,Monsoon,Loamy,4.471128652770291,4235.053929760908,148916.65992334182,82.39266189748723,High,2
89.05794593505253,57.70554413132335,30.700957452376464,23.959714666468138,86.46576007635689,6.464544655992117,205.0679747489432,rice,Tamil Nadu,Monsoon,Loamy,3.495561820895418,4242.708113751314,148995.77534947864,81.71603181226294,High,2
68.0,58.0,38.0,23.22397386,83.03322691,6.336253525,221.2091958,rice,Tamil Nadu,Monsoon,Loamy,5.366083526562241,5695.284055401529,305613.69948782737,83.03322691,High,2
69.94782532722678,62.056790380218146,40.279753404381694,25.681168917392785,83.93182265245395,6.095855013080373,240.08141339636344,rice,Tamil Nadu,Monsoon,Loamy,5.294516375591722,5766.687974412345,306153.6686492513,76.68192275621696,High,2
62.74035291124469,66.62488156492451,43.81647627978444,25.890066546718504,84.21023640568535,6.7141292812212425,222.20556631011473,rice,Tamil Nadu,Monsoon,Loamy,5.77439321257799,5739.148194151586,302932.52065645024,87.36165192124095,High,2
66.32704888804365,60.54137742579485,36.43719917096044,22.784489858298613,79.9206702929382,6.043166781321616,213.67787496515535,rice,Tamil Nadu,Monsoon,Loamy,4.4330051338477965,5888.965265788705,303643.8345199701,67.01872334700457,High,2
75.96594844260758,58.65690877265097,38.996718667757776,22.356669044878487,83.56142104518126,6.347844058393277,177.52522819988386,rice,Tamil Nadu,Monsoon,Loamy,4.911572315671958,5406.79842832963,307140.7700972513,80.59218562981606,High,2
65.02736323137535,62.903032950246704,35.53119148468055,22.38534106999557,85.66775332577278,6.741919789143234,200.3473141945775,rice,Tamil Nadu,Monsoon,Loamy,5.0507014444627645,5374.648057004516,309807.4282263013,83.9358650520201,High,2
91.0,53.0,40.0,26.52723513,81.41753846,5.386167788,264.6148697,rice,Tamil Nadu,Monsoon,Clay,2.4018230972621266,1622.6883257863276,38974.10300531212,81.41753846,High,2
89.57791396098588,43.51329198725553,48.24437547878739,31.417516984152336,77.00954058501432,5.312327391334429,252.00679317488988,rice,Tamil Nadu,Monsoon,Clay,2.1537791205872923,1526.7358329306614,34081.36694707272,91.42130114944793,High,2
98.19686603169818,49.57733317947198,39.520889989952636,26.57289185348254,83.32847893034051,5.282404662027746,235.41906904399846,rice,Tamil Nadu,Monsoon,Clay,2.1623835637097977,1529.6255129199665,41447.803900047904,84.0628168140109,High,2
85.12224952423156,64.77995008322205,45.77220522012488,27.182759570699023,77.85946284982315,5.547147712000839,272.13776042254534,rice,Tamil Nadu,Monsoon,Clay,2.2147336267506113,1731.2193000424425,38352.39964363852,69.08659459509973,High,2
94.595550083541,54.76090379900711,45.03995970535601,26.950734536061763,84.80766595854385,5.625681516811829,249.51305379716453,rice,Tamil Nadu,Monsoon,Clay,2.862949230907516,1553.4498873727869,46306.408396749524,77.88212840411475,High,2
92.55621294126988,55.064738154104596,47.61657949185428,23.732653945355594,86.7843043115698,4.887220583802807,264.10310875500477,rice,Tamil Nadu,Monsoon,Clay,2.4102424448562725,1738.4664929272897,37506.35417752333,79.66966239939336,High,2
90.0,46.0,42.0,23.97898217,81.45061596,7.50283396,250.0832336,rice,Tamil Nadu,Monsoon,Sandy,2.9895594311749742,5441.279136066188,162670.27358882286,81.45061596,High,2
80.21698345333773,40.597889995144484,48.66036782244464,23.798478252387113,81.99569098172394,7.467725193263526,223.45015912523712,rice,Tamil Nadu,Monsoon,Sandy,2.337766622207034,5195.922469715525,170004.98589504318,83.35495648797034,High,2
94.11394769524492,45.37135352359857,41.37757790764486,22.426627766039523,81.37670980421254,7.793033330306731,250.76388647194923,rice,Tamil Nadu,Monsoon,Sandy,3.2321276018183687,5353.270703852378,163625.18781937493,81.98956987748458,High,2
85.90478227190246,45.88391457972005,34.45502961058709,22.299122921112147,81.66388243068863,7.594547771761309,224.5300718096924,rice,Tamil Nadu,Monsoon,Sandy,2.665983717727717,5677.1164437323205,166951.32618566687,80.51191736194464,High,2
91.89904130986521,51.069552683716246,48.40893840594281,23.98003758052197,79.31357702424133,7.3514803339320425,275.1797941579716,rice,Tamil Nadu,Monsoon,Sandy,3.7041929272647307,5236.978256363886,167868.34672231536,80.35368020276448,High,2
80.73943806362439,53.48807363775586,36.94700709847142,20.004024472742703,82.14131312833597,7.513271000919676,267.29154575392465,rice,Tamil Nadu,Monsoon,Sandy,2.308879454241306,5494.568353510503,160605.18555818626,80.09215226545588,High,2
78.0,58.0,44.0,26.80079604,80.88684822,5.108681786,284.4364567,rice,Tamil Nadu,Monsoon,Clay,2.8943977845077566,2436.9514467982885,70535.06868565938,80.88684822,High,2
73.37358277788206,58.07559605608537,53.61071212765355,24.4047000576044,77.33322451052385,4.821231498346301,305.52391767225953,rice,Tamil Nadu,Monsoon,Clay,2.3742419094048848,2576.0051981241077,65998.7724227245,80.14500314154877,High,2
80.57386579630624,58.72916775895177,41.141109094567256,26.14833319216176,82.60439865105741,5.173628673499717,289.17711265604856,rice,Tamil Nadu,Monsoon,Clay,2.4636819315799636,2522.879627087472,67520.09217434311,87.4763610592656,High,2
79.3817980079134,56.08347333260067,44.459357689030526,23.251795665968107,80.18914660462366,5.556325776264378,275.86966983639974,rice,Tamil Nadu,Monsoon,Clay,2.263043293928913,2350.8487052777573,73002.95845337772,89.81199915026109,High,2
75.82006013191399,55.87444514501974,46.52293536281228,26.771116680213698,74.98875545465053,5.552294211533627,296.17763664729256,rice,Tamil Nadu,Monsoon,Clay,2.7376988674076643,2375.164868057411,63028.69141872615,89.69905247060701,High,2
75.05003796107889,64.40514647379158,44.73517140762775,25.8969156506711,83.92721769670726,4.624875693024314,267.14573358761425,rice,Tamil Nadu,Monsoon,Clay,2.211313520650802,2298.8588357962108,77867.39206440742,80.20258192545883,High,2
93.0,56.0,36.0,24.01497622,82.05687182,6.98435366,185.2773389,rice,Tamil Nadu,Kharif,Loamy,4.440032987290492,4186.409581112987,185877.96638450632,82.05687182,High,1
95.11787411353497,55.620607426515754,38.045354436867335,27.768450382983836,79.4169804916474,7.3672520891178435,212.7178260084985,rice,Tamil Nadu,Kharif,Loamy,4.098553970732737,4099.683797192881,185278.8236541333,80.02901858803595,High,1
85.68277468795722,51.644702138366846,37.80193465358771,24.874771876490538,88.25196657012015,6.852415649182906,188.00551161880122,rice,Tamil Nadu,Kharif,Loamy,4.485214568109768,4218.904533702218,190859.6669087197,88.12784347798444,High,1
80.67739328659403,60.40412518294182,30.0488868085144,23.734735354433187,83.17941826501091,6.215156967909991,212.85679051666438,rice,Tamil Nadu,Kharif,Loamy,4.7148906602448495,4116.782218712133,186665.0322185086,95.73886929475285,High,1
98.42619499529752,53.21026098048744,34.47489055764233,25.699720228898116,77.58201312636135,7.320334975119052,189.60207089778925,rice,Tamil Nadu,Kharif,Loamy,4.385108315683505,4047.5526016091694,186646.1442025478,85.71203997074524,High,1
94.9044478814108,62.871078957678264,36.8361808828746,24.557755264010165,82.46238517152597,6.99786320022405,195.04025825173366,rice,Tamil Nadu,Kharif,Loamy,5.775184048370049,3923.1779531772536,184057.91866250182,76.36647673129669,High,1
94.0,50.0,37.0,25.66585205,80.66385045,6.94801983,209.5869708,rice,Tamil Nadu,Monsoon,Loamy,5.363000155208589,4991.890937515901,267715.11872682127,80.66385045,High,2
99.50912188595098,50.354812773684074,36.81563511763344,26.368209372180907,80.7577413175035,6.947562478860534,224.19920285849545,rice,Tamil Nadu,Monsoon,Loamy,5.955928191089251,5338.275425068849,262969.26283666125,84.76125168350826,High,2
91.83332861204093,59.826470501857074,29.05581573196725,25.938152868677435,78.34318248920704,6.343808511774317,247.37211613358465,rice,Tamil Nadu,Monsoon,Loamy,6.15715865607837,4973.778943850972,281049.2693415651,74.14464105828647,High,2
96.16121875827511,45.22535932218844,36.05104923112515,27.560911402018547,79.53552703751204,6.791759938474075,217.04403120185034,rice,Tamil Nadu,Monsoon,Loamy,5.22736274381749,5307.547747108176,267364.60401094647,79.0915270204501,High,2
92.75537723245469,40.42280269557694,37.35285968189619,23.725183144570458,82.98065435511533,6.4673509249536565,228.51304565641158,rice,Tamil Nadu,Monsoon,Loamy,5.00785234058458,5383.709149660644,263884.1490090821,63.56293379268594,High,2
87.08998558490585,52.30721422519251,41.63255974370057,23.31414509163672,80.41191705248157,7.2183085851907,197.4073433375469,rice,Tamil Nadu,Monsoon,Loamy,5.324338256849869,5212.886312036043,271448.838304774,83.33913101232135,High,2
60.0,48.0,39.0,24.28209415,80.30025587,7.042299068999999,231.0863347,rice,Tamil Nadu,Monsoon,Loamy,2.36302871755469,2934.235613179146,69336.83018014018,80.30025587,High,2
54.93989746331491,40.48100335670973,45.457403146833556,30.457398981362783,86.09556955633337,7.212764146887497,209.61545204520434,rice,Tamil Nadu,Monsoon,Loamy,2.802579935382952,2796.720305922186,71685.4905447056,71.5850480979193,High,2
62.819447673787195,45.825708211029664,41.174427473845874,22.625404922991404,77.20539201838322,6.874028314877546,233.04263327891258,rice,Tamil Nadu,Monsoon,Loamy,1.4928417046689304,2627.8985739983186,70105.00391614136,82.75563669807508,High,2
56.65028219078327,55.6604280131524,30.538870852584363,23.859935020409193,78.29858341345837,7.192149349202188,242.15267691580897,rice,Tamil Nadu,Monsoon,Loamy,2.619521251507869,2751.0325436292214,69005.88116875385,85.56926757763478,High,2
56.687716889954004,44.55291301010137,36.66796552598995,22.922868165067058,78.70874983153297,7.63723121216276,236.55189564362024,rice,Tamil Nadu,Monsoon,Loamy,1.9193143094680112,2678.678397432022,65679.05492734957,81.98402780230222,High,2
60.08679402613334,54.548942136259186,44.67579798910903,26.327736452311726,79.02987368167874,7.036568370023708,218.1413732895341,rice,Tamil Nadu,Monsoon,Loamy,1.9000529749164512,2825.335538412687,66487.81177811869,79.44209195329023,High,2
85.0,38.0,41.0,21.58711777,82.7883708,6.2490506560000005,276.65524589999995,rice,Tamil Nadu,Monsoon,Loamy,5.784164706672458,4610.331250122476,266669.15303027537,82.7883708,High,2
81.11976168725059,29.67576283003343,43.34079305329224,23.36597646636246,84.37079020024039,6.507643420759578,272.5892237394465,rice,Tamil Nadu,Monsoon,Loamy,7.387074827330954,4850.468334424999,266726.7325344807,76.65297720825592,High,2
91.37057249093075,33.83276940410167,28.3619001924321,24.28526131154372,80.95680046284926,6.042293261634505,315.3621630091079,rice,Tamil Nadu,Monsoon,Loamy,5.630777688806843,4902.706243908389,263215.63237566594,82.8715484141744,High,2
76.64402162256374,37.35793104117905,40.55905833031336,20.065890766125,80.2488287893317,6.271583153060943,290.9686644645303,rice,Tamil Nadu,Monsoon,Loamy,5.7864770098662195,4610.391039227732,270524.2434642553,81.11462505586317,High,2
87.38488554259192,39.955138650088145,41.31918006356365,23.62267208349337,85.19510685897211,6.198517523443533,283.35110957048056,rice,Tamil Nadu,Monsoon,Loamy,5.928592736289044,4568.357471188302,271674.0984002999,86.13316907666871,High,2
75.85779863198623,48.939203159887256,43.942749433836646,18.455288340436958,85.43550723258727,6.15737986008053,266.4283245134259,rice,Tamil Nadu,Monsoon,Loamy,5.958846203435555,4469.9643786563365,267731.62895279046,85.30551190775608,High,2
91.0,35.0,39.0,23.79391957,80.41817957,6.970859754,206.2611855,rice,Tamil Nadu,Monsoon,Loamy,4.422763059038235,6451.664650178226,285341.84084111097,80.41817957,High,2
87.7376369056742,35.753515159696576,36.13358481778277,28.704642763044472,80.48903656151171,7.492222577399235,236.35949409007333,rice,Tamil Nadu,Monsoon,Loamy,3.975897980576673,6344.348707823025,289335.2133403171,75.87377909091886,High,2
93.21065539660886,36.20508364341662,36.47629890772623,24.461269126649874,82.03077825740097,6.960562123996359,211.6916590650648,rice,Tamil Nadu,Monsoon,Loamy,4.438987310215345,6478.912390390102,287573.7997962152,79.23830606071287,High,2
91.4456164043876,34.7427662074062,45.315568227196685,24.002993939127748,78.39838709039552,7.012640057882841,192.5641819436556,rice,Tamil Nadu,Monsoon,Loamy,5.065119244939018,6602.7921997865105,284669.2494490803,82.80896333947277,High,2
89.26467158432584,33.4452607396471,40.40790014885533,25.842668548412487,78.4475012910356,6.802743053708622,220.6627678350036,rice,Tamil Nadu,Monsoon,Loamy,3.4710409000605003,6481.877039345902,279702.5340984951,88.5446156304132,High,2
97.13413823474585,39.35467753652369,35.63950636498261,26.221838160893423,81.15967080432908,6.669971566420924,204.20129665569462,rice,Tamil Nadu,Monsoon,Loamy,4.723773680461385,6626.171083749639,286387.1501561231,80.53246325931474,High,2
77.0,38.0,36.0,21.8652524,80.1923008,5.953933276,224.55501690000003,rice,Tamil Nadu,Monsoon,Loamy,4.955878410857059,3418.21970839163,169402.8125638419,80.1923008,High,2
79.83649608233702,36.80092735645829,38.34534156840575,19.455066619960576,80.103688378233,6.293221814608964,229.72818591865806,rice,Tamil Nadu,Monsoon,Loamy,4.685207385348198,3036.211202151127,177139.62594264903,74.29661530627358,High,2
71.84970311914536,47.722268361535484,28.622232385521862,21.809273451465796,84.82800365666272,6.384865926561442,199.84637508711782,rice,Tamil Nadu,Monsoon,Loamy,5.214394451743608,3398.6496350358916,177593.12386588732,79.20071140231465,High,2
80.2276421723317,49.83220370910311,37.36305383910867,21.949495803583858,83.51458953663484,5.958942630399702,228.07274378639605,rice,Tamil Nadu,Monsoon,Loamy,4.223399832118023,3210.0628082913377,172332.1072876706,73.57618262817539,High,2
74.17615840174858,35.57279328262474,28.07347462535104,18.510931265546354,82.5742803292157,6.384445399404726,206.05653886577787,rice,Tamil Nadu,Monsoon,Loamy,5.439602835012716,3609.287705087825,169522.04110347584,82.29697327281286,High,2
79.89287837826978,40.39328812165662,33.072368537629345,21.40943042217383,85.99857027571018,5.61467809240837,254.41596493168356,rice,Tamil Nadu,Monsoon,Loamy,5.238459410317011,3640.1088880988887,164287.22621361344,82.37761807109965,High,2
88.0,35.0,40.0,23.57943626,83.58760316,5.85393208,291.2986618000001,rice,Tamil Nadu,Monsoon,Loamy,2.629896643946588,1939.233312873824,50999.83181356293,83.58760316,High,2
86.41220084289502,33.74682761481994,37.41140889894812,24.795447766240542,83.31010290809392,5.893104182757307,282.49590568234566,rice,Tamil Nadu,Monsoon,Loamy,2.994096362770672,1508.403920057549,46711.35782943226,75.48898454241208,High,2
89.91559828058993,36.30015557090385,41.686081160817416,24.41433333421366,84.24647273921181,5.515093223002032,285.7486383397969,rice,Tamil Nadu,Monsoon,Loamy,2.779844568883447,2310.0210965669203,54698.881259265625,89.67148809657124,High,2
84.20008322860433,31.694492312296767,41.405662575049035,25.502296989322573,89.61186949789038,5.568338754367311,294.8745965812288,rice,Tamil Nadu,Monsoon,Loamy,2.69829391863135,2134.9861292951937,47571.1614978602,84.70383319926427,High,2
84.85148122116507,42.82407771920523,38.63805975891974,25.216826067046973,82.37653922556251,5.982531198127936,317.3513804270284,rice,Tamil Nadu,Monsoon,Loamy,2.158914499884405,2095.320438017936,61210.93422826595,75.90752543598532,High,2
84.61914415257107,30.29167861758762,48.59026560143318,23.075136314773964,85.98234462780573,6.133013221660282,286.35799998971265,rice,Tamil Nadu,Monsoon,Loamy,3.1017746862113733,1829.2787194528994,57311.02815583318,83.41164181936594,High,2
89.0,45.0,36.0,21.32504158,80.47476396,6.442475375,185.4974732,rice,Tamil Nadu,Kharif,Loamy,4.839290553774575,3306.0292768116587,159988.36249776848,80.47476396,High,1
82.22130829704189,38.654625196079394,34.11230798516521,22.146860194012447,83.17716913371622,6.36469716758721,215.35132254592418,rice,Tamil Nadu,Kharif,Loamy,5.463594240609089,3764.2642538444497,158822.8921405936,83.29735765217528,High,1
100.7679192740188,46.892585622138945,38.28153395135659,22.693348754488564,80.42863303134858,5.703766361147509,176.87520112433543,rice,Tamil Nadu,Kharif,Loamy,4.978648066183054,3139.179178985541,151944.62884730488,82.39159852448988,High,1
